icd9_code,Lab_CUI,normalized_co_occurrence_probability
4823,C1369594,0.0189437326037092
966,C0366174,0.01894287026026288
8103,C0364121,0.018942758387303166
4621,C0364055,0.01894135909907903
391,C0362909,0.018940716924317848
8867,C0363876,0.018939004035177176
3998,C0365091,0.01893734103011564
4575,C0942460,0.01893710159324673
3512,C0365095,0.018937065956618752
0392,C0942460,0.018934092015998837
540,C0363876,0.018932980870034567
8851,C0362907,0.018932460790215388
3963,C0364961,0.018930785007216663
9705,C0363885,0.018929849474056862
8851,C0550447,0.018928938532657702
8103,C1369594,0.018924110605761598
8105,C0364055,0.018920321813578736
8945,C0364201,0.018916435750346135
7779,C0362949,0.018912760742717125
5794,C0484707,0.01891159435475363
5503,C0363885,0.01891019148781133
9921,C0486259,0.018904966091987312
415,C0362908,0.018904478892368466
5110,C0362907,0.018904354286861078
3844,C0362934,0.018904246552543604
8415,C0364961,0.01890248377186859
966,C0943513,0.018899111203778213
022,C0365160,0.018897417489418537
8051,C0364133,0.018894230032759037
0353,C0364290,0.01888981037964793
3523,C0364290,0.01888940145696044
544,C0363876,0.01888892097160031
3733,C0364207,0.018888394578520082
8102,C0364127,0.018887085460221296
3929,C0362989,0.01888541062327131
0047,C0364290,0.018883821546918044
5732,C0366781,0.018883033668537604
5188,C0365029,0.01887708069442147
9396,C0362949,0.018861524506202675
4542,C0368036,0.01885702735985798
9744,C0486259,0.018854074616841097
8415,C0362980,0.018845260985361108
5498,C0364207,0.018840951429809877
9971,C0364133,0.01883609781502123
7936,C0364055,0.01883124655350036
4011,C0362923,0.01882219182628002
7966,C0364121,0.018818762421048702
4543,C0368013,0.018818235180199695
5222,C0365184,0.018817251728119683
0212,C0365392,0.018816952839808297
3327,C1316226,0.01881525406548113
3951,C0364835,0.018815254065481127
4823,C0364055,0.018815254065481124
5110,C0362978,0.018814808820480814
4432,C0362947,0.018813839568805054
8674,C0365095,0.01880711677510499
5101,C0365392,0.01880275602857957
3712,C0362947,0.018795469311115597
0353,C0362934,0.01879207126688628
3931,C1369594,0.018786856007568898
3727,C0364127,0.018781864037046108
3403,C0484851,0.018779855051173917
5188,C0362909,0.018779799416081037
3727,C0365091,0.01877973362122429
5110,C0362906,0.018778138393627613
8669,C0362989,0.0187736546272873
8849,C0362907,0.018772517666738812
4621,C0362900,0.01877067259494176
9703,C0368025,0.01876952700358672
598,C0368025,0.018766911065969043
9608,C0364674,0.018765521421655166
8669,C0363775,0.018755509265648358
5569,C0366777,0.018755136983577562
9744,C0364207,0.018751324408460734
5425,C0942460,0.018746153249881436
0353,C0364207,0.01874456796561408
4576,C0368013,0.018742115867080605
8051,C0363775,0.018741223613833128
4573,C0366781,0.018740406894873343
8754,C0362934,0.018740302218472282
3479,C0364127,0.018732548211698504
0212,C0486259,0.018731820253227893
3614,C0362978,0.0187292462514015
4223,C0362949,0.018728990968803625
4591,C1315166,0.018725406985678535
3818,C0364127,0.018723177896395125
5101,C0365095,0.018722309194331526
8105,C0362947,0.018714524361098137
0118,C0484652,0.018708534543544496
8102,C0364479,0.018702713229601934
9229,C0365184,0.0187012428531642
0212,C0366777,0.018698779988887696
3733,C0364201,0.01869769962001233
9634,C0364961,0.018695656118153357
3403,C0364133,0.018694113536914622
5498,C0550440,0.018690670055457003
9702,C0550447,0.018687242713130586
3605,C0364133,0.018686891776739382
9749,C0362934,0.01868150852842975
3605,C0368013,0.018679850603464897
3524,C0364133,0.018677270925329694
4432,C0550447,0.018669510888695208
4621,C0364290,0.018667713059558836
3891,C0365948,0.018662158791413287
5732,C0362949,0.018660219811306816
4542,C0363775,0.018653259523680094
5198,C0365095,0.018650884412524524
5361,C0363876,0.01864672103674405
9702,C0550246,0.01864558207069466
5419,C0368013,0.01864429844162923
9671,C0798239,0.018644150413349506
3998,C0942460,0.018642131105517424
8851,C0550246,0.018639022005755384
9634,C0365392,0.018638069601190285
3533,C0484851,0.018636353980691037
8451,C0364290,0.01863551514697762
415,C0484851,0.018633431899579056
966,C0365000,0.01863332829550651
9977,C0365184,0.018633161380113592
3524,C0363885,0.018633123112102835
4632,C0363775,0.018631698868933178
0131,C0484707,0.018626541226753453
3733,C0364674,0.018625319528435578
9656,C0362934,0.01862518280704433
8103,C0364479,0.01862059686856955
3533,C0362907,0.01862009507580048
9971,C0362947,0.018619558946947917
391,C0364127,0.018617114430461372
9705,C0364674,0.01861648515277014
8849,C0368036,0.01861365410994416
4576,C1315166,0.01861302636200219
5498,C0486259,0.01860965443706928
4621,C0364674,0.0186051382465862
5101,C0364968,0.01860271467127707
8607,C1369594,0.018602233370548858
8163,C0365184,0.01860183118266215
5137,C0368078,0.01859448062993896
9971,C0364479,0.018588624277346696
3605,C0365095,0.018588434273506364
8102,C1369594,0.01857973601116576
8607,C0364055,0.0185775626417619
3605,C0364479,0.018570225487330023
391,C0362908,0.01857021016929014
9702,C0364096,0.018568839822474953
598,C1369594,0.018565300430625216
5110,C0364479,0.018564712528340944
3891,C0366174,0.018562241049549788
8051,C0363885,0.018557768661704187
3492,C0803387,0.018552236855498914
4319,C1316226,0.018543967151559215
8451,C0362978,0.018542658880520074
4621,C0364127,0.018540977275966045
3844,C0362910,0.018540769411294504
9921,C0365095,0.01854039675085124
4543,C0364674,0.018540145194197853
3451,C0362900,0.018539924294699212
5222,C0362980,0.018537691120989987
8105,C0362909,0.01853742910788698
3808,C0364201,0.018534876333401187
3727,C0365095,0.01853369617781853
3524,C0364096,0.018531198371443486
4823,C0363885,0.01852619281893178
544,C0362958,0.018523045023097047
8105,C0362923,0.01852017893030707
0212,C0362923,0.018517300938798505
5732,C0364968,0.018515856213997
5732,C0364479,0.018515773925256433
8163,C0362908,0.01851155463226424
9634,C0362909,0.01851044097386086
3327,C0365160,0.018508432424025906
8609,C1369594,0.01850682983592229
5732,C0363775,0.018505675590919094
5351,C0363775,0.018502824507107784
3794,C0550246,0.01850095138747467
4621,C1369594,0.018499621417587857
8105,C0362980,0.01849875409361849
8452,C0803387,0.018494583804672005
5188,C0366777,0.01849415575538834
3794,C0366777,0.018493788389363275
4543,C0362907,0.018493702032924064
8103,C0803387,0.01848947539283893
8960,C0362910,0.018487859666007855
8345,C0364201,0.018485747347226796
4543,C0363885,0.01848567726027468
3605,C0364968,0.018485415240278386
9702,C0365392,0.018484661759227222
8051,C0368013,0.018481072454073558
0212,C0364121,0.0184785984571274
8609,C0364055,0.018478281349815984
8105,C0942460,0.018473025535110443
9671,C0482602,0.018469447784980962
5794,C0484851,0.018467402232545067
0139,C0365091,0.018463539573328767
3794,C0486259,0.01846238582595342
3727,C0803387,0.018460801517194078
8845,C0364674,0.018451753735258206
8856,C0367799,0.018448194841875796
5419,C0484851,0.01844412537496414
5137,C0363876,0.018436996539872245
7779,C0362909,0.018436681416386557
7779,C0362906,0.018435575195058788
3727,C0362906,0.018435575195058788
8607,C0363885,0.018427086880548227
3794,C0362978,0.018426447666277473
8103,C0364127,0.0184251245964015
5137,C0362980,0.018420517055133288
9971,C0362906,0.0184196600771411
3533,C0365095,0.01840551326985329
7761,C1315166,0.018403633312184024
9634,C0364127,0.018402108531870066
5361,C0362900,0.01839837637004318
3712,C0362934,0.018392511934320854
9914,C0362934,0.01839048568780086
0353,C0364096,0.018388938122972532
0353,C0362900,0.018388864992696582
8411,C0364961,0.018387406596647737
8669,C0368013,0.01838198645910591
7817,C0484652,0.018377370994928345
0390,C0365160,0.018375706791425625
8105,C0364968,0.01837548913174948
4444,C0365184,0.018373527347748084
8609,C0363876,0.018367539385672874
8452,C0368078,0.018366215486164923
3451,C0364479,0.018365516658523914
4439,C0364055,0.018364732819493176
4632,C0362958,0.01836465891268199
4576,C0364479,0.018362476886167323
9921,C0362908,0.018358179832168465
9671,C0485879,0.018357796193258755
598,C0364968,0.018353291189404347
540,C0484851,0.018349343960016987
4543,C0362909,0.01834841795384091
4593,C0803387,0.018347089896299764
9702,C0364479,0.01834486483952603
3451,C0364127,0.01833637673222137
4593,C0363885,0.0183361777868263
9672,C0365000,0.018335496185004695
0353,C0363775,0.018332377597741836
0212,C0364133,0.018324256626294076
3605,C0365184,0.018320456273032554
5569,C0362923,0.018318556651846587
8845,C0364290,0.01831803863758717
8674,C0368025,0.018315138266422736
3596,C0368025,0.018312732032567797
0212,C0368061,0.018311436368184372
598,C0364055,0.018304492670804542
843,C0803387,0.018304454228661553
8451,C0484707,0.018303936832960103
5732,C0365160,0.018301476705050085
9921,C1315166,0.018297922149320696
0159,C0362989,0.018282907216039174
7867,C0803387,0.018282781664971576
0151,C0364201,0.018282664567899135
9744,C0362934,0.01827982457276048
3327,C0366775,0.01827828668663839
3605,C0364127,0.01827820689302665
3727,C0364968,0.01827278815095221
8960,C0364133,0.01826972117049595
4673,C0364961,0.018265200185869447
8851,C0364968,0.01826301740598918
8321,C0803387,0.018262427964528545
391,C1369594,0.018252916580251913
3727,C0362934,0.018250047672321627
4632,C0365184,0.01824842373300847
8609,C0364961,0.01824696069987758
544,C0364127,0.018244976591256016
8867,C0364290,0.018244435927813732
415,C0362909,0.018243628096009008
7761,C0550246,0.01823910547963531
9608,C0362958,0.018238952725328033
8105,C0365184,0.0182315724652059
3972,C0363876,0.01822550256511597
8849,C0364207,0.01822545619403547
5188,C0362907,0.01822535857801098
3327,C0362958,0.018224299495300564
3733,C0362934,0.018224274150330698
5110,C0362934,0.018221863060334565
8845,C0364961,0.0182187570360022
966,C1544496,0.018217981291080182
3512,C0364968,0.018217001837413562
9744,C0362900,0.01821579819935557
8452,C0364961,0.018211491962769548
4621,C0484851,0.018192678341760336
9229,C0363775,0.018191802081269942
3409,C0362989,0.01818837082430901
8051,C0366781,0.01818837082430901
3403,C0484707,0.018187446629636284
5349,C0363775,0.01818718722242741
8607,C0365095,0.01818540920475483
3794,C0362908,0.018179128158694727
8669,C0368036,0.01817830599412923
8105,C0366775,0.01817758173012716
0212,C0362958,0.018170315506242055
415,C0484707,0.018168981244753395
4542,C0803387,0.018168843318444695
3451,C0368025,0.018164898722554525
5188,C0362923,0.01816484711530168
8669,C0364968,0.018164756523354284
3794,C0362923,0.0181644938115061
4439,C0368078,0.01816386753195485
7936,C0362934,0.018162301723816335
8345,C0484707,0.018160299315490694
8674,C0486259,0.018156128805035865
598,C0365091,0.018155779273395286
3179,C1369594,0.01814703067319271
9634,C0364096,0.018140298017002968
4223,C0550447,0.018133688823369732
3893,C0366174,0.01813332548601278
3712,C0362978,0.018131879093053718
0353,C0365392,0.018126606739730808
4223,C0550440,0.018123205434647672
3794,C0550440,0.018121135661868477
9969,C0803378,0.018121135661868477
3818,C0364479,0.018118131568768184
3451,C0942460,0.018108961219205747
8321,C0364201,0.01810712223295023
4593,C0364961,0.01810485170269512
8960,C0364096,0.018103481049223987
5472,C0803387,0.018094624289671617
540,C0364674,0.018092529127497415
543,C0803387,0.018089582761710802
0063,C0366781,0.01808928275394436
3964,C0366775,0.01808902835467974
544,C0368078,0.01808668126027754
3451,C0368078,0.01808061383990201
4593,C0364127,0.01807117668756455
9462,C0365392,0.018069314694972624
4601,C0484652,0.01806855666562752
540,C0362949,0.01806802448010222
8309,C0803387,0.018065671484229405
3524,C0484851,0.01806333620255857
5101,C0550246,0.01806246958758825
8105,C0362978,0.01805586356986417
3403,C0364096,0.018053876551017464
8451,C0363876,0.018046764363005268
5498,C0362906,0.018044114289005472
8452,C0550447,0.018042900422768234
3605,C0362980,0.01804106723190818
3844,C0366777,0.01803352757817054
544,C0363885,0.018031541199116957
8751,C0368078,0.018030850077936218
4591,C0364479,0.018025635236442867
8411,C0362900,0.018022828460508195
540,C0368025,0.018018140259184856
4632,C0365091,0.018016830301758036
4439,C0362900,0.01801479294557869
8415,C0364290,0.018012533685319528
3972,C0365184,0.01801194864684925
0353,C0362910,0.018010476635141673
0139,C0364201,0.01800959524787754
540,C0368036,0.01800810181974043
3972,C0363775,0.018005993381227083
3727,C1369594,0.018005849017276847
5462,C0363876,0.018005310382033957
0353,C0366194,0.018003617442499224
5198,C0365091,0.017999555606654238
3844,C0362900,0.017995989379798617
3571,C0550246,0.017995561963687796
4439,C0364961,0.01799075396173043
3931,C0484707,0.017989892161049372
8960,C0366777,0.017981969603696392
5012,C0364127,0.017981611676719907
544,C0364055,0.01798076192820606
3961,C0366727,0.017967101338381163
9971,C0364207,0.0179611036493027
3524,C0362910,0.017957916588952696
4623,C0365091,0.017954711085931937
8867,C1369594,0.01795448843099299
3931,C0364290,0.01795374070869482
3571,C0364201,0.017952775973512834
9702,C0550440,0.017949780274594276
4543,C0362908,0.01794862551966794
3931,C0364055,0.01794840908597203
3479,C0364674,0.017947758658205647
8674,C0550440,0.017944619548122123
8851,C0362909,0.01794168835909853
3712,C0362906,0.01794097185804135
415,C0362934,0.017939613818685935
8382,C0362934,0.017938425692521392
4579,C0365091,0.017935915010686043
4432,C0550440,0.01793430644609311
3972,C1315166,0.017931879057723244
8669,C0550447,0.01792078235881518
8314,C0364290,0.01791838797715059
8382,C0362908,0.01791814419757959
5198,C1369594,0.017916379621988304
4542,C0484851,0.017916066920906946
3961,C0364598,0.017911434194597026
9671,C0550836,0.01791079612352422
3533,C0484707,0.017909450406087726
8452,C0486259,0.017907069986206007
9634,C0362907,0.017906565973476684
4432,C0362978,0.017900918924402785
8851,C0364133,0.01789927234677401
9744,C0368061,0.01789894399573419
540,C0364055,0.017898735419463505
3892,C0362980,0.01788477491198568
9906,C0362934,0.017881248893837257
8105,C0364290,0.017878677068833605
3571,C0550447,0.01787836184206578
5188,C0364127,0.017875895969033564
7761,C0550447,0.017870979981496324
5732,C0365095,0.017869069388538102
3727,C0364096,0.017865494612534297
4611,C0364961,0.017864839274362863
3403,C0368013,0.01786317846612337
598,C0484851,0.017862428755285407
7935,C0365029,0.017859574122632196
7769,C0364201,0.01785680016021873
4575,C0365091,0.01785680016021873
8669,C0364674,0.017851370158473004
3403,C0362909,0.01784460432442084
8960,C0484707,0.017844134974095385
3199,C0803387,0.017840674368030496
0353,C0368061,0.017839994724352257
5188,C0550246,0.01783452830590744
8105,C0362958,0.017834310517438907
4591,C0368036,0.017826002183516623
5523,C0362934,0.017825250792429623
8382,C0362947,0.01782045955896885
9928,C0362958,0.017814648324228268
4621,C0362989,0.017812781296192955
8051,C0364290,0.01781218940931459
8382,C0484851,0.017810957578012553
4673,C0365160,0.017809288536745228
3794,C1369594,0.017807561822778272
3451,C0365095,0.017798609711425065
5101,C0364961,0.01779716613038389
3533,C1316226,0.01779664035455815
540,C0364290,0.0177960091161597
9229,C0484652,0.017789756017131873
5101,C0550447,0.017779131774163116
640,C0364207,0.017776443541334626
5732,C0550447,0.017775180335300494
8674,C0368036,0.017772591463633622
8669,C0486259,0.01777216264412572
5732,C1369594,0.017771828280477436
8382,C0362980,0.017770290359678812
8051,C0486259,0.017768418445212035
9462,C0364961,0.01776238499471687
966,C0942470,0.01775841965396563
9906,C0362947,0.017755403005979113
5732,C0364674,0.017750738609092397
0061,C0366781,0.01775017158040352
598,C0363876,0.017748942445089427
403,C0364121,0.017743024401288783
8841,C0362989,0.017739339040589292
9604,C0363731,0.01773890987318523
544,C0364201,0.017736410991079185
9705,C0365029,0.0177273297104311
8451,C0368025,0.017720026300467033
0047,C0365160,0.017719913984393834
8849,C0363876,0.01771326102505674
9921,C0362909,0.017712440495393385
3844,C0362980,0.01771243250962803
3844,C1316226,0.01770829856452726
3524,C0362908,0.01770659061095353
0212,C0365095,0.017706241521550883
7761,C0365392,0.01770583289677404
5498,C0362947,0.017705476894628792
9702,C0486259,0.01770426168807704
9702,C0364133,0.01770210472652246
9921,C0364968,0.017698047666377607
8674,C0364133,0.017697525597187083
7779,C0368025,0.01769523686549223
3479,C0364479,0.01769376733049363
3845,C0362949,0.017693635083570147
7936,C0362910,0.017693607937067524
9608,C0363876,0.017693352444399357
7769,C0365091,0.017693101216689145
8607,C0362908,0.0176903736564074
3492,C0364674,0.017689372510292557
8674,C0362907,0.017685393635735607
3727,C0364961,0.017672880420732267
3971,C0364201,0.01766781532106396
4579,C0364201,0.01766781532106396
3403,C0364968,0.01766773525796208
4823,C0364674,0.017666851226126504
